Date,4 WEEKS BANK DISCOUNT,4 WEEKS COUPON EQUIVALENT,8 WEEKS BANK DISCOUNT,8 WEEKS COUPON EQUIVALENT,13 WEEKS BANK DISCOUNT,13 WEEKS COUPON EQUIVALENT,17 WEEKS BANK DISCOUNT,17 WEEKS COUPON EQUIVALENT,26 WEEKS BANK DISCOUNT,26 WEEKS COUPON EQUIVALENT,52 WEEKS BANK DISCOUNT,52 WEEKS COUPON EQUIVALENT
2011-12-30,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.11,0.11
2011-12-29,-0.01,-0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.11,0.11
2011-12-28,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.11,0.11
2011-12-27,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.11,0.11
2011-12-23,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.11,0.11
2011-12-22,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.11,0.11
2011-12-21,-0.01,-0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.12,0.12
2011-12-20,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.12,0.12
2011-12-19,-0.01,-0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.11,0.11
2011-12-16,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.04,0.04,0.11,0.11
2011-12-15,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.05,0.05,0.12,0.12
2011-12-14,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.12,0.12
2011-12-13,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.06,0.06,0.11,0.11
2011-12-12,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.09,0.09
2011-12-09,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.1,0.1
2011-12-08,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.09,0.09
2011-12-07,-0.01,-0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.1,0.1
2011-12-06,-0.01,-0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.1,0.1
2011-12-05,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.1,0.1
2011-12-02,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.11,0.11
2011-12-01,0.02,0.02,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.11,0.11
2011-11-30,0.02,0.02,NaN,NaN,0.01,0.01,NaN,NaN,0.06,0.06,0.11,0.11
2011-11-29,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.13,0.13
2011-11-28,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.12,0.12
2011-11-25,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.12,0.12
2011-11-23,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.11,0.11
2011-11-22,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.11,0.11
2011-11-21,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.11,0.11
2011-11-18,0.02,0.02,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.12,0.12
2011-11-17,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.04,0.04,0.1,0.1
2011-11-16,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.11,0.11
2011-11-15,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.11,0.11
2011-11-14,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.08,0.08
2011-11-10,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.09,0.09
2011-11-09,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.09,0.09
2011-11-08,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.09,0.09
2011-11-07,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.08,0.08
2011-11-04,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.1,0.1
2011-11-03,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.1,0.1
2011-11-02,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.1,0.1
2011-11-01,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.12,0.12
2011-10-31,0.02,0.02,NaN,NaN,0.01,0.01,NaN,NaN,0.06,0.06,0.11,0.11
2011-10-28,0.02,0.02,NaN,NaN,0.01,0.01,NaN,NaN,0.06,0.06,0.12,0.12
2011-10-27,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.13,0.13
2011-10-26,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.12,0.12
2011-10-25,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.06,0.06,0.11,0.11
2011-10-24,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.11,0.11
2011-10-21,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.12,0.12
2011-10-20,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.06,0.06,0.12,0.12
2011-10-19,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.06,0.06,0.11,0.11
2011-10-18,0.02,0.02,NaN,NaN,0.04,0.04,NaN,NaN,0.07,0.07,0.12,0.12
2011-10-17,0.02,0.02,NaN,NaN,0.04,0.04,NaN,NaN,0.06,0.06,0.11,0.11
2011-10-14,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.1,0.1
2011-10-13,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.1,0.1
2011-10-12,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.08,0.08
2011-10-11,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.11,0.11
2011-10-07,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.1,0.1
2011-10-06,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.08,0.08
2011-10-05,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.03,0.03,0.09,0.09
2011-10-04,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.1,0.1
2011-10-03,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.11,0.11
2011-09-30,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.12,0.12
2011-09-29,-0.01,-0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.1,0.1
2011-09-28,-0.01,-0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.04,0.04,0.11,0.11
2011-09-27,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.1,0.1
2011-09-26,0.0,0.0,NaN,NaN,0.02,0.02,NaN,NaN,0.03,0.03,0.1,0.1
2011-09-23,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.02,0.02,0.1,0.1
2011-09-22,0.0,0.0,NaN,NaN,0.0,0.0,NaN,NaN,0.03,0.03,0.1,0.1
2011-09-21,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.11,0.11
2011-09-20,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.09,0.09
2011-09-19,-0.01,-0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.07,0.07
2011-09-16,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.02,0.02,0.08,0.08
2011-09-15,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.09,0.09
2011-09-14,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.08,0.08
2011-09-13,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.09,0.09
2011-09-12,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.1,0.1
2011-09-09,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.1,0.1
2011-09-08,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.11,0.11
2011-09-07,0.0,0.0,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.1,0.1
2011-09-06,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.12,0.12
2011-09-02,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.1,0.1
2011-09-01,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.1,0.1
2011-08-31,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.1,0.1
2011-08-30,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.09,0.09
2011-08-29,0.0,0.0,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.09,0.09
2011-08-26,0.0,0.0,NaN,NaN,0.01,0.01,NaN,NaN,0.02,0.02,0.09,0.09
2011-08-25,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.03,0.03,0.1,0.1
2011-08-24,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.04,0.04,0.11,0.11
2011-08-23,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.1,0.1
2011-08-22,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.04,0.04,0.08,0.08
2011-08-19,0.0,0.0,NaN,NaN,0.02,0.02,NaN,NaN,0.04,0.04,0.09,0.09
2011-08-18,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.09,0.09
2011-08-17,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.06,0.06,0.11,0.11
2011-08-16,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.11,0.11
2011-08-15,0.0,0.0,NaN,NaN,0.02,0.02,NaN,NaN,0.08,0.08,0.11,0.11
2011-08-12,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.1,0.1
2011-08-11,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.08,0.08,0.1,0.1
2011-08-10,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.09,0.09
2011-08-09,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.06,0.06,0.1,0.1
2011-08-08,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.07,0.07,0.11,0.11
2011-08-05,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.1,0.1
2011-08-04,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.11,0.11
2011-08-03,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.08,0.08,0.15,0.15
2011-08-02,0.05,0.05,NaN,NaN,0.06,0.06,NaN,NaN,0.13,0.13,0.16,0.16
2011-08-01,0.14,0.14,NaN,NaN,0.1,0.1,NaN,NaN,0.16,0.16,0.21,0.21
2011-07-29,0.17,0.17,NaN,NaN,0.1,0.1,NaN,NaN,0.16,0.16,0.2,0.2
2011-07-28,0.1,0.1,NaN,NaN,0.07,0.07,NaN,NaN,0.13,0.13,0.21,0.21
2011-07-27,0.08,0.08,NaN,NaN,0.08,0.08,NaN,NaN,0.12,0.12,0.21,0.21
2011-07-26,0.07,0.07,NaN,NaN,0.07,0.07,NaN,NaN,0.11,0.11,0.21,0.21
2011-07-25,0.05,0.05,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.18,0.18
2011-07-22,0.05,0.05,NaN,NaN,0.05,0.05,NaN,NaN,0.09,0.09,0.18,0.18
2011-07-21,0.04,0.04,NaN,NaN,0.05,0.05,NaN,NaN,0.09,0.09,0.18,0.18
2011-07-20,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.08,0.08,0.17,0.17
2011-07-19,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.16,0.16
2011-07-18,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.06,0.06,0.14,0.14
2011-07-15,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.05,0.05,0.14,0.14
2011-07-14,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.14,0.14
2011-07-13,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.05,0.05,0.15,0.15
2011-07-12,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.17,0.17
2011-07-11,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.16,0.16
2011-07-08,0.03,0.03,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.16,0.16
2011-07-07,0.03,0.03,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.19,0.19
2011-07-06,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.06,0.06,0.18,0.18
2011-07-05,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.08,0.08,0.18,0.18
2011-07-01,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.1,0.1,0.19,0.19
2011-06-30,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.1,0.1,0.19,0.19
2011-06-29,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.11,0.11,0.19,0.19
2011-06-28,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.11,0.11,0.21,0.21
2011-06-27,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.1,0.1,0.16,0.16
2011-06-24,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.15,0.15
2011-06-23,0.01,0.01,NaN,NaN,0.01,0.01,NaN,NaN,0.07,0.07,0.14,0.14
2011-06-22,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.09,0.09,0.15,0.15
2011-06-21,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.1,0.1,0.17,0.17
2011-06-20,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.1,0.1,0.17,0.17
2011-06-17,0.02,0.02,NaN,NaN,0.04,0.04,NaN,NaN,0.1,0.1,0.16,0.16
2011-06-16,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.17,0.17
2011-06-15,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.18,0.18
2011-06-14,0.03,0.03,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.18,0.18
2011-06-13,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.17,0.17
2011-06-10,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.18,0.18
2011-06-09,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.18,0.18
2011-06-08,0.01,0.01,NaN,NaN,0.04,0.04,NaN,NaN,0.11,0.11,0.17,0.17
2011-06-07,0.01,0.01,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.17,0.17
2011-06-06,0.03,0.03,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.17,0.17
2011-06-03,0.04,0.04,NaN,NaN,0.04,0.04,NaN,NaN,0.1,0.1,0.18,0.18
2011-06-02,0.04,0.04,NaN,NaN,0.04,0.04,NaN,NaN,0.11,0.11,0.19,0.19
2011-06-01,0.04,0.04,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.18,0.18
2011-05-31,0.04,0.04,NaN,NaN,0.06,0.06,NaN,NaN,0.12,0.12,0.16,0.16
2011-05-27,0.04,0.04,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.16,0.16
2011-05-26,0.04,0.04,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.16,0.16
2011-05-25,0.04,0.04,NaN,NaN,0.06,0.06,NaN,NaN,0.1,0.1,0.17,0.17
2011-05-24,0.04,0.04,NaN,NaN,0.06,0.06,NaN,NaN,0.11,0.11,0.18,0.18
2011-05-23,0.03,0.03,NaN,NaN,0.06,0.06,NaN,NaN,0.1,0.1,0.18,0.18
2011-05-20,0.03,0.03,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.16,0.16
2011-05-19,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.18,0.18
2011-05-18,0.03,0.03,NaN,NaN,0.05,0.05,NaN,NaN,0.08,0.08,0.17,0.17
2011-05-17,0.03,0.03,NaN,NaN,0.04,0.04,NaN,NaN,0.07,0.07,0.17,0.17
2011-05-16,0.02,0.02,NaN,NaN,0.04,0.04,NaN,NaN,0.07,0.07,0.17,0.17
2011-05-13,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.08,0.08,0.18,0.18
2011-05-12,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.17,0.17
2011-05-11,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.17,0.17
2011-05-10,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.18,0.18
2011-05-09,0.01,0.01,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.16,0.16
2011-05-06,0.02,0.02,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.17,0.17
2011-05-05,0.01,0.01,NaN,NaN,0.02,0.02,NaN,NaN,0.07,0.07,0.19,0.19
2011-05-04,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.07,0.07,0.19,0.19
2011-05-03,0.02,0.02,NaN,NaN,0.03,0.03,NaN,NaN,0.09,0.09,0.2,0.2
2011-05-02,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.1,0.1,0.19,0.19
2011-04-29,0.02,0.02,NaN,NaN,0.04,0.04,NaN,NaN,0.11,0.11,0.19,0.19
2011-04-28,0.02,0.02,NaN,NaN,0.04,0.04,NaN,NaN,0.1,0.1,0.21,0.21
2011-04-27,0.03,0.03,NaN,NaN,0.06,0.06,NaN,NaN,0.11,0.11,0.2,0.2
2011-04-26,0.02,0.02,NaN,NaN,0.07,0.07,NaN,NaN,0.11,0.11,0.2,0.2
2011-04-25,0.03,0.03,NaN,NaN,0.07,0.07,NaN,NaN,0.12,0.12,0.21,0.21
2011-04-21,0.03,0.03,NaN,NaN,0.06,0.06,NaN,NaN,0.11,0.11,0.21,0.21
2011-04-20,0.04,0.04,NaN,NaN,0.06,0.06,NaN,NaN,0.11,0.11,0.22,0.22
2011-04-19,0.04,0.04,NaN,NaN,0.06,0.06,NaN,NaN,0.11,0.11,0.22,0.22
2011-04-18,0.03,0.03,NaN,NaN,0.07,0.07,NaN,NaN,0.11,0.11,0.22,0.22
2011-04-15,0.04,0.04,NaN,NaN,0.07,0.07,NaN,NaN,0.12,0.12,0.23,0.23
2011-04-14,0.04,0.04,NaN,NaN,0.07,0.07,NaN,NaN,0.13,0.13,0.24,0.24
2011-04-13,0.03,0.03,NaN,NaN,0.06,0.06,NaN,NaN,0.11,0.11,0.22,0.22
2011-04-12,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.11,0.11,0.23,0.23
2011-04-11,0.02,0.02,NaN,NaN,0.05,0.05,NaN,NaN,0.12,0.12,0.25,0.25
2011-04-08,0.02,0.02,NaN,NaN,0.04,0.04,NaN,NaN,0.12,0.12,0.26,0.26
2011-04-07,0.03,0.03,NaN,NaN,0.04,0.04,NaN,NaN,0.12,0.12,0.26,0.26
2011-04-06,0.03,0.03,NaN,NaN,0.06,0.06,NaN,NaN,0.14,0.14,0.28,0.29
2011-04-05,0.05,0.05,NaN,NaN,0.07,0.07,NaN,NaN,0.15,0.15,0.29,0.3
2011-04-04,0.02,0.02,NaN,NaN,0.06,0.06,NaN,NaN,0.13,0.13,0.2,0.2
2011-04-01,0.03,0.03,NaN,NaN,0.07,0.07,NaN,NaN,0.15,0.15,0.23,0.23
2011-03-31,0.05,0.05,NaN,NaN,0.09,0.09,NaN,NaN,0.17,0.17,0.26,0.26
2011-03-30,0.03,0.03,NaN,NaN,0.1,0.1,NaN,NaN,0.17,0.17,0.27,0.28
2011-03-29,0.06,0.06,NaN,NaN,0.1,0.1,NaN,NaN,0.17,0.17,0.28,0.29
2011-03-28,0.03,0.03,NaN,NaN,0.11,0.11,NaN,NaN,0.18,0.18,0.27,0.28
2011-03-25,0.04,0.04,NaN,NaN,0.09,0.09,NaN,NaN,0.17,0.17,0.27,0.28
2011-03-24,0.04,0.04,NaN,NaN,0.09,0.09,NaN,NaN,0.17,0.17,0.24,0.24
2011-03-23,0.06,0.06,NaN,NaN,0.09,0.09,NaN,NaN,0.15,0.15,0.22,0.22
2011-03-22,0.07,0.07,NaN,NaN,0.1,0.1,NaN,NaN,0.16,0.16,0.23,0.23
2011-03-21,0.06,0.06,NaN,NaN,0.1,0.1,NaN,NaN,0.16,0.16,0.23,0.23
2011-03-18,0.06,0.06,NaN,NaN,0.07,0.07,NaN,NaN,0.14,0.14,0.22,0.22
2011-03-17,0.06,0.06,NaN,NaN,0.08,0.08,NaN,NaN,0.14,0.14,0.23,0.23
2011-03-16,0.06,0.06,NaN,NaN,0.1,0.1,NaN,NaN,0.14,0.14,0.2,0.2
2011-03-15,0.07,0.07,NaN,NaN,0.1,0.1,NaN,NaN,0.14,0.14,0.22,0.22
2011-03-14,0.05,0.05,NaN,NaN,0.09,0.09,NaN,NaN,0.14,0.14,0.21,0.21
2011-03-11,0.04,0.04,NaN,NaN,0.08,0.08,NaN,NaN,0.13,0.13,0.23,0.23
2011-03-10,0.04,0.04,NaN,NaN,0.08,0.08,NaN,NaN,0.14,0.14,0.24,0.24
2011-03-09,0.07,0.07,NaN,NaN,0.1,0.1,NaN,NaN,0.15,0.15,0.25,0.25
2011-03-08,0.07,0.07,NaN,NaN,0.11,0.11,NaN,NaN,0.16,0.16,0.26,0.26
2011-03-07,0.1,0.1,NaN,NaN,0.11,0.11,NaN,NaN,0.16,0.16,0.23,0.23
2011-03-04,0.11,0.11,NaN,NaN,0.12,0.12,NaN,NaN,0.16,0.16,0.24,0.24
2011-03-03,0.12,0.12,NaN,NaN,0.13,0.13,NaN,NaN,0.16,0.16,0.26,0.26
2011-03-02,0.12,0.12,NaN,NaN,0.13,0.13,NaN,NaN,0.17,0.17,0.24,0.24
2011-03-01,0.07,0.07,NaN,NaN,0.14,0.14,NaN,NaN,0.16,0.16,0.23,0.23
2011-02-28,0.13,0.13,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.24,0.24
2011-02-25,0.12,0.12,NaN,NaN,0.13,0.13,NaN,NaN,0.16,0.16,0.25,0.25
2011-02-24,0.13,0.13,NaN,NaN,0.13,0.13,NaN,NaN,0.16,0.16,0.24,0.24
2011-02-23,0.12,0.12,NaN,NaN,0.12,0.12,NaN,NaN,0.16,0.16,0.25,0.25
2011-02-22,0.1,0.1,NaN,NaN,0.12,0.12,NaN,NaN,0.16,0.16,0.26,0.26
2011-02-18,0.08,0.08,NaN,NaN,0.1,0.1,NaN,NaN,0.15,0.15,0.27,0.27
2011-02-17,0.08,0.08,NaN,NaN,0.09,0.09,NaN,NaN,0.15,0.15,0.26,0.26
2011-02-16,0.1,0.1,NaN,NaN,0.12,0.12,NaN,NaN,0.16,0.16,0.28,0.28
2011-02-15,0.11,0.11,NaN,NaN,0.13,0.13,NaN,NaN,0.17,0.17,0.29,0.29
2011-02-14,0.09,0.09,NaN,NaN,0.13,0.13,NaN,NaN,0.17,0.17,0.29,0.29
2011-02-11,0.08,0.08,NaN,NaN,0.12,0.12,NaN,NaN,0.16,0.16,0.29,0.29
2011-02-10,0.08,0.08,NaN,NaN,0.12,0.12,NaN,NaN,0.16,0.16,0.29,0.29
2011-02-09,0.11,0.11,NaN,NaN,0.14,0.14,NaN,NaN,0.18,0.18,0.3,0.3
2011-02-08,0.14,0.14,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.31,0.32
2011-02-07,0.13,0.13,NaN,NaN,0.16,0.16,NaN,NaN,0.18,0.18,0.28,0.28
2011-02-04,0.13,0.13,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.28,0.28
2011-02-03,0.14,0.14,NaN,NaN,0.14,0.14,NaN,NaN,0.18,0.18,0.27,0.27
2011-02-02,0.15,0.15,NaN,NaN,0.16,0.16,NaN,NaN,0.18,0.18,0.26,0.26
2011-02-01,0.16,0.16,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.25,0.25
2011-01-31,0.15,0.15,NaN,NaN,0.15,0.15,NaN,NaN,0.17,0.17,0.24,0.24
2011-01-28,0.13,0.13,NaN,NaN,0.15,0.15,NaN,NaN,0.15,0.15,0.23,0.23
2011-01-27,0.13,0.13,NaN,NaN,0.15,0.15,NaN,NaN,0.17,0.17,0.24,0.24
2011-01-26,0.15,0.15,NaN,NaN,0.16,0.16,NaN,NaN,0.18,0.18,0.26,0.26
2011-01-25,0.15,0.15,NaN,NaN,0.16,0.16,NaN,NaN,0.18,0.18,0.26,0.26
2011-01-24,0.15,0.15,NaN,NaN,0.16,0.16,NaN,NaN,0.18,0.18,0.27,0.27
2011-01-21,0.15,0.15,NaN,NaN,0.16,0.16,NaN,NaN,0.19,0.19,0.26,0.26
2011-01-20,0.15,0.15,NaN,NaN,0.16,0.16,NaN,NaN,0.19,0.19,0.26,0.26
2011-01-19,0.16,0.16,NaN,NaN,0.16,0.16,NaN,NaN,0.19,0.19,0.26,0.26
2011-01-18,0.15,0.15,NaN,NaN,0.16,0.16,NaN,NaN,0.19,0.19,0.25,0.25
2011-01-14,0.14,0.14,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.26,0.26
2011-01-13,0.15,0.15,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.26,0.26
2011-01-12,0.15,0.15,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.26,0.26
2011-01-11,0.15,0.15,NaN,NaN,0.15,0.15,NaN,NaN,0.19,0.19,0.28,0.28
2011-01-10,0.14,0.14,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.27,0.27
2011-01-07,0.13,0.13,NaN,NaN,0.14,0.14,NaN,NaN,0.18,0.18,0.27,0.27
2011-01-06,0.13,0.13,NaN,NaN,0.15,0.15,NaN,NaN,0.18,0.18,0.28,0.28
2011-01-05,0.13,0.13,NaN,NaN,0.14,0.14,NaN,NaN,0.19,0.19,0.29,0.29
2011-01-04,0.12,0.12,NaN,NaN,0.14,0.14,NaN,NaN,0.19,0.19,0.26,0.26
2011-01-03,0.1,0.1,NaN,NaN,0.15,0.15,NaN,NaN,0.19,0.19,0.27,0.27
